0026,I,VELOCIDAD DE SEDIMENTACION GLOBULAR,Velocidad de Sedimentación,Varones: 0 - 10--Mujeres: 0 - 20,06,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0027,S,GRUPO SANGUINEO,Grupo Sanguineo,-,00,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0028,S,FACTOR RH,Factor RH,-,00,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0029,I,GAMMA GLUTAMIL TRANSPEPTIDASA,GGTP,11 - 50,10,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0030,I,TP (CONTROL),TP (Control),-,12,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0031,I,TP (PACIENTE),TP (Paciente),10.7 - 14.4,12,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0032,I,ACTIVIDAD,ACTIVIDAD,70 - 130,01,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0033,I,INR,INR,< 1.1,00,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0034,I,HEMOGLOBINA GLICOSILADA,Hemoglobina Glicolisada,4.5 - 6.5,01,A,9999,2020-12-22 15:47:47.776194,2020-12-22 15:47:47.776194
0035,I,TIEMPO DE COAGULACION,Tiempo de Coagulacion,5 - 11,02,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0036,I,TIEMPO DE SANGRIA,Tiempo de Sangria,1 - 4,02,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0037,I,FERRITINA SERICA,Ferritina Serica,25.0 - 350.0,09,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0038,I,TIEMPO DE TROMBINA,Tiempo de Trombina,13 - 17,12,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0039,I,TIEMPO PARCIAL DE TROMBOPLASTINA,Tiempo parcial de Tromboplastina,33-48,12,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0040,I,TRANSFERRINA,TRANSFERRINA,13.0 - 232.0,09,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0041,I,TRANSFERRINA INDICE DE SATURACION,TRANSFERRINA INDICE DE SATURACION,20 - 55,01,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0042,I,ACIDO FOLICO,ACIDO FOLICO,5.21 - 20.00,09,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0043,I,FIBRINOGENO,FIBRINOGENO,200 - 400,08,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0044,I,DIMERO D,Dimero D,Negativo: < 0.5 Positivo: >= 0.5,13,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0045,I,HIERRO SERICO,Fe Serico,Hombres: 45 a 158\n Mujeres: 37 a 145,38,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0046,I,RETICULOCITOS,Reticulocitos,Hombres: 0.6 – 2.6 Mujeres: 0.4 – 2.4 Recién nacidos 2.5 – 6.5,01,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0047,I,TEST DE COOMBS DIRECTO,Test de COOMBS Directo,-,00,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0048,I,TEST DE COOMBS INDIRECTO,Test de COOMBS Indirecto,-,00,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0049,I,OBSERVACIONES HEMOGRAMA,Obs.Hemograma,-,00,A,9999,2020-12-22 16:02:52.803718,2020-12-22 16:02:52.803718
0050,I,GLUCOSA BASAL,Glucosa,70-110,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0051,I,COLESTEROL,Colesterol,Ideal:<200 Limite alto:200-239 Alto >=240,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0052,I,LIPOPROTEÍNA DE ALTA DENSIDAD,HDL Colesterol,Bajo:<40 Normal:40-59 Alto:>=60,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0053,I,LIPOPROTEÍNA DE BAJA DENSIDAD,LDL Colesterol,Optimo:<100 Normal:100-129 Limite alto:130-159 Alto:160-189 Muy alto:>=190,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0054,I,LIPOPROTEÍNA DE MUY BAJA DENSIDAD,VLDL Colesterol,5-40,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0055,I,TRIGLICERIDOS,Trigliceridos,Normal <150 Normal alto:150-199 Alto:200-499,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0056,I,CULTIVO RECUENTO,Recuento,-,00,A,9999,2021-06-21 07:36:05.861224,2021-06-21 07:36:05.861224
0057,I,TRANSAMINASA GLUTÁMICO OXALACÉTICA,TGO (Transaminasa Glutámico Oxalacética),Hombres: <= 35--Mujeres: <=31,10,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0058,I,TRANSAMINASA GLUTÁMICO PIRÚVICA,TGP (Transaminasa Glutámico Pirúvica),Hombres: <= 45--Mujeres: <= 34,10,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0059,I,BILIRRUBINA TOTAL,Bilirrubina Tot.,0.3 - 1.2,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0060,I,BILIRRUBINA DIRECTA,Bilirrubina Directa,0.0 - 0.5,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0061,I,BILIRRUBINA INDIRECTA,Bilirrubina Indirecta,0.3 - 0.7,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0062,I,FOSFATASA ALCALINA,Fosfatasa Alcalina,98-278,05,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0063,I,PROTEINA TOTAL,Proteína Tot.,6.0-8.0,05,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0064,I,ALBUMINA SERICA,Albumina Sérica,3.5-5.0,05,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0065,I,GLOBULINAS,Globulinas,2.0-3.5,05,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0066,I,RELACIÓN ALBUMINA Y GLOBULINA,Relación Albumina / Globulina,1.3 - 2.5,00,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0067,I,SODIO SERICO,Sodio Serico,135 - 145,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0068,I,POTASIO SERICO,Potasio Serico,3.3 - 5.1,15,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0069,I,CLORO SERICO,Cloro Serico,97 - 111,15,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0070,I,CALCIO SERICO,Calcio Serico,Adultos: 8.2-10.5\nNiÑos: 10-12\nRecien nacidos: 8-13,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0071,I,MAGNESIO SERICO,Magnesio Serico,1.6-2.5,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0072,I,AMILASA,Amilasa,25-125,10,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0073,I,NITROGENO UREICO,BUN,Hombres: 9-20 Mujeres:7-17,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0074,I,UREA,Urea,17 -49,08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0075,I,ACIDO URICO,Acido Urico,"Hombres: 3,5-7,2 Mujeres: 2,6-6,0",08,A,9999,2020-12-23 08:36:07.072398,2020-12-23 08:36:07.072398
0076,I,GLUCOSA POST PRANDIAL,Glucosa post-prandial,< 140,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0077,I,GLUCOSA 1/2 HORA,Glucosa 30min.,-,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0078,I,GLUCOSA 1HORA,Glucosa 1h.,-,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0079,I,GLUCOSA 2 HORAS,Glucosa 2h.,-,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0080,I,CREATININA,Creatinina,Varones: 0.8 - 1.3--Mujeres: 0.6 - 1.2,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0081,I,CREATININA EN ORINA,Creatinina en orina,Hombres: 39.0 - 259.0 Mujeres: 28.0 - 217.0,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0082,I,VOLUMEN DE ORINA 24 HORAS,Volumen de orina 24h.,-,16,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0083,I,FLUJO URINARIO,Flujo urinario,-,17,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0084,I,PESO,Peso,-,18,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0085,I,TALLA,Talla,-,19,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0086,I,SUPERFICIE CORPORAL,Superficie corporal,-,20,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0087,I,DEPURACION DE CREATININA,Depuracion de creatina,75 - 140,21,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0088,I,DEPURACION DE CREATININA CORREGIDA,Depuracion de creatina corregida,75 - 140,21,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0089,I,DESHIDROGENASA LACTICA,Deshidrogenasa lactica,80-285,10,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0090,I,MICROALBUMINURIA ORINA SIMPLE,Microalbuminuria (Orina Simple),< 20,22,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0091,I,CPK CREATININ FOSFOQUINASA,CPK Creatina,Hombres: 38 - 174 Mujeres: 26 - 140,10,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0092,I,CPK MB,CPK MB,7.0 - 25.0,10,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0093,I,COLINESTERASA SERICA,Colinesterasa serica,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0094,I,MICROALBUMINURIA ORINA 24 HORAS,Microalbuminuria en orina 24h.,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0095,I,ESPERMATOZOIDES ANTICUERPOS,Anticuperos en espermatozoides,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0096,I,FOSFATASA ACIDA PROSTATICA,Fosfata acida prostatica,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0097,I,FOSFATASA ACIDA TOTAL,Fosfatasa acida tot.,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0098,I,FOSFORO,Fosforo,2.5 - 5.6,08,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0099,I,LIPASA,Lipasa,<= 60,10,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0100,I,ACIDO URICO EN ORINA 24 HRS,Acido urico en orina 24h.,250-750,07,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0101,I,NTX (ORINA SIMPLE),NTX TELOPEPTIDO (Orina Simple),5.0 - 65.0,23,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0102,I,CONCENTRACION NTX,Cocentración,-,24,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0103,I,VITAMINA D - HIDROXICOLECALCIFEROL,Vitamina D - (HIDROXICOLECALCIFEROL),Deficiencia: < 10 Insuficiencia: 10 - 29 Suficiencia: 30 - 100,09,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0104,I,OBSERVACIONES BIOQUIMICA,Obs.Bioquimica,-,00,A,9999,2020-12-23 08:36:53.994206,2020-12-23 08:36:53.994206
0105,S,PRUEBA RAPIDA DE REAGINA,RPR,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0106,I,ANTIGENO PROSTATICO ESPECIFICO LIBRE,PSA Libre,< 1.5,09,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0107,I,ANTIGENO PROSTATICO ESPECIFICO TOTAL,PSA Tot.,0.0 - 4.0,09,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0108,I,HEPATITIS IGM,Hepatitis Igm,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0109,I,HEPATITIS B AG. AUSTRALIANO,AGA-HB,Negativo: <0.9 Indeterminado: 0.9 - 1.0 Positivo : > 1.0,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0110,I,HEPATITIS B ANTI HBSAG,AUSAB,>1 000,37,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0111,I,HEPATITIS B CORE IGM,Hepatitis B Core Igm,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0112,I,HEPATITIS B CORE TOTAL,ACC-HB,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0113,I,HEPATITIS BE AB ANTICUERPO,ACS-HB,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0114,I,HEPATITIS BE AG ANTIGENO,AGS-HB,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0115,I,HEPATITIS C,Hepatitis C,Negativo: <0.9 Indeterminado: 0.9 - 1.1 Positivo : > 1.01,25,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0116,I,ANTIGENO CARBOIDRATO 19-9 (CA 19-9),CA 19-9 (ANTIGENO CARBOIDRATO 19-9),< 37,26,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0117,I,AFP (ALFAFETOPROTEÍNA),AFP (Alfafetoproteína),<7.32,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0118,I,CEA (ANTÍGENO CARCINOEMBRIONARIO),CEA (Antígeno Carcinoembrionario),No fumadores 0-3.0 Fumadores 0-5.0,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0119,S,REACCION DE WIDAL,Tífico O,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0120,S,TÍFICO H,Tífico H,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0121,S,PARATÍFICO A,Paratífico A,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0122,S,PARATÍFICO B,Paratífico B,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0123,I,HIV 1/2 (4 GENERACION E-LISA),VIH Elisa,Negativo: < 0.9  Indeterminado: 0.9 -1.1 Positivo: >1.1,36,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0124,I,IIV PRUEBA RAPIDA,VIH prueba rapida,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0125,I,ADENOSINA DEAMINASA ADA,aDENOSINA Deaminasa,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0126,I,ANCA-C,Negativo: Hasta < 1/40,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0127,I,ANCA-P,Negativo: Hasta < 1/40,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0128,I,RESULTADO ANA,Resultado,-,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0129,I,PATRON,Patron,Moteado Grueso,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0130,I,TITULO,Titulo,1/100,00,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0131,I,FACTOR REUMATOIDEO,FactorReumatodideo,0 - 8,26,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0132,I,PROTEINA C REACTIVA CUANTITATIVA,Proteia C Reactiva Cuantitativa,0.0 - 5.0,27,A,9999,2020-12-23 09:30:49.998598,2020-12-23 09:30:49.998598
0133,I,ANTIESTREPTOLISINAS ASO,Antiespreptolosina ASO,< 200,35,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0134,I,ANTI MUSCULO LISO,Anti musculo liso,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0135,I,CHLAMYDIA TRACHOMATIS IGG,Chlamylia Trachomatis IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0136,I,CHLAMYDIA TRACHOMATIS IGM,Chlamylia Trachomatis IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0137,I,CITOMEGALOVIRUS IGG,Citomegalovirus IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0138,I,CITOMEGALOVIRUS IGM,Citomegalovirus IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0139,I,PROTEINA C REACTIVA ULTRASENSIBLE,Proteina C reactiva sensible,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0140,I,TROPONINA T,Tropamina T,Normal : <0.03 Valor discriminatorio para IMA : >= 0.1,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0141,I,TROPONINA I,Tropamina I,Valor discriminatoriopara IMA: >= 0.023,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0142,S,PRUEBA RAPIDA COVID-19 IgM,IgM (Covid-19),-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0143,I,COMPLEMENTO C3,Complemento C3,90 - 180,08,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0144,I,COMPLEMENTO C4,Complemento C4,10  - 40,08,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0145,I,CRIOAGLUTININAS,Crioglutininas,-,08,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0146,I,DNA DS (CADENA DOBLE) ANTICUERPOS,DNA ds (cadena doble) Anticuerpos,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0147,I,HELICOBACTER PYLORI IGG,Helicobacter Pylori IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0148,I,HELICOBACTER PYLORI IGM,Helicobacter Pylori IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0149,I,FENOMENO LE,Fenomeno LE,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0150,I,FTA ABS,FTA ABS,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0151,I,RUBEOLA IGG,Rubeola IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0152,I,RUBEOLA IGM,Rubeola IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0153,I,TOXOPLASMA GONDII IGG,Toxiplasma GONDII IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0154,I,TOXOPLASMA GONDII IGM,Toxiplasma GONDII IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0155,I,HERPES I IGG,Herpes I IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0156,I,HERPES I IGM,Herpes I IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0157,I,HERPES II IGG,Herpes II IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0158,I,HERPES II IGM,Herpes II IgM,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0159,I,"HIDATIDOSIS, ANTICUERPOS IGG",hIDATIODOSIS ANTICUPEROS IgG,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0160,I,INMUNOGLOBULINA A,Inmunoglobulina A,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0161,I,INMUNOGLOBULINA E,Inmunoglobulina E,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0162,I,INMUNOGLOBULINA G,Inmunoglobulina G,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0163,I,INMUNOGLOBULINA M,Inmunoglobulina M,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0164,I,MITOCONDRIALES ANTICUERPOS,Anticuerpos mitocondriales,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0165,I,MONOTEST (PAUL BUNNEL),MonoTest(Paul Bunnel),-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0166,I,SOMATOMEDINA (IGF I),Somatomedina(Igf I),-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0167,S,PRUEBA RAPIDA COVID-19 ANTIGENICA,Antigenica (Covid-19),-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0168,I,MICROGLOBULINA,Microglobulina,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0169,I,PROCALCITONINA (PCT),Procalcitonina(PCT),"Niños < de 3 Edad en horas días de nacido (ng/mL) 0-6 -> 2 6-12 -> 8 12-18 -> 15 18-30 -> 21 30-36 -> 15 36-42 -> 8 42-48 -> 2 Individuos sanos (>=3 días de nacido) -Probable Infección bacteriana localizada leve a moderada: <0.5 -SIRS, trauma múltiple, quemados: >=0.5 y < 2 -Infección bacteriana severa, Sepsis: >=2 y < 10 -Multiples padecimientos de órganos: >= 10",00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0170,I,HOMOCISTEINA,Homocisteina,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0171,I,OBSERVACIONES INMUNOLOGIA,Obs.Inmunologia,-,00,A,9999,2020-12-23 09:32:27.85486,2020-12-23 09:32:27.85486
0172,I,COLOR ORINA,Color,-,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0173,I,ASPECTO ORINA,ASPECTO,-,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0174,I,PH,PH,5.0 - 6.0,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0175,I,DENSIDAD,Densidad,1.001 - 1.035,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0176,S,E. LEUCOCITARIA,E. Leucocitaria,-,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0177,S,SANGRE ORINA,Sangre,-,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
0178,S,GLUCOSA ORINA,Glucosa,-,00,A,9999,2020-12-23 10:21:15.666808,2020-12-23 10:21:15.666808
